,Unnamed: 0,Odio_Bol,is_reply,sent_analysis_class,sent_analysis_compound,has_all_caps,has_emoji,punct_index,has_hurtlex,hurtlex_index,normalized,norm_lemma
581,581,0,1,neu,neg,1,False,0.0452674897119341,1,0.09375,username alô username você poderia explicar o que aconteceu com o chinês preso em são paulo com testes e armas ? enquanto o jornalista oswaldo jerônimo preso sem um crime . hashtag hashtag url,alar voce poder explicar acontecer chines preso sao paulo testar arma enquanto jornalista oswaldo jeronimo preso crime
582,582,0,1,neu,pos,0,False,0.03515625,0,0.0,"username username faustão tenho uma pergunta , qual é diferença entre as festas clandestinas , bares lotados com o protesto a favor do hashtag ? povo sem máscaras e todos aglomerados . responde aí vai , apesar de já imaginar sua resposta .",faustao perguntar diferenca festa clandestino bar lotar protesto favor povo mascarar todo aglomerado responder ai ir apesar ja imaginar resposta
583,583,0,1,neu,neu,1,False,0.0377358490566037,0,0.0,username que jornaleco . e usa o alexandre fruta,jornaleco usar alexandre fruta
584,584,1,1,neu,neg,0,False,0.0606060606060606,1,0.0666666666666666,username pode ? ? ? esse infeliz deveria perder o direito de viver em sociedade ! viver em jaula !,poder infeliz dever perder direito viver sociedade viver jaula
585,585,0,1,neu,neu,0,False,0.0265486725663716,1,0.0476190476190476,username ó faustão pedi aumento pro ajeru seu amigo . pede pra ele ao invés de pagar number mil pro seu filho,faustao pedir aumento para o ajeru amigo pedir para o inves pagar mil para o filho
586,586,0,1,neu,pos,0,False,0.0263157894736842,0,0.0,username meu deus quê isso nossa,deus
587,587,0,1,neu,neg,0,False,0.0217391304347826,0,0.0,username eu não tenho palavras pará isso,nao palavra
588,588,0,1,neu,neu,1,False,0.0553191489361702,0,0.0,username hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag,username hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag
589,589,0,1,neu,neg,1,False,0.1357142857142857,0,0.0,"username faustão decreto não é lei . fala isso ai para os comerciantes ! ! ! ! é só no nosso ! ! ! , me ajuda , ai faustão url",faustao decreto nao lei falar ai comerciante so ajudar ai faustao
590,590,0,1,neg,neg,0,True,0.0188679245283018,1,0.1111111111111111,username que tristeza meu deus é muito triste 😢,tristeza deus triste
591,591,0,1,neu,neu,0,False,0.05,0,0.0,"username orgulhem-se o trabalho de vocês é gigante . continue url é um homem bom , tem representatividade e usa isso em benefício dos que tem fome . que ele o proteja sempre e a todos os que estão trabalhando em prol dos menos favorecidos !",orgulhar trabalho voces gigante continuar homem bom representatividade usar beneficiar fome proteger sempre todo estao trabalhar prol menos favorecer
592,592,0,1,neu,pos,0,False,0.043859649122807,0,0.0,username parabéns a igreja que fez a doação hoje . gostaria de saber o que os padres católicos estão doando .,parabens igreja fazer doacao hoje gostar saber padre catolicos estao doar
593,593,0,1,neu,neg,1,False,0.0367647058823529,0,0.0,username faustão mentiroso . o próprio motorista falou que desmaiou . que foi deus que desviou o carro . você continua enganando o povo .,faustao mentiroso proprio motora falar desmaiar deus desviar carro voce continuar enganar povo
594,594,0,1,neu,neg,1,False,0.026431718061674,1,0.048780487804878,"username vai falar mal do bolsonaro que está destruindo o brasil , do filho dele que comprou mansão de number milhões , do queiroz que passou cheque de number mil para cheque e deixa o lula em paz , faustão hipócrita , elegeu o bozó .",ir falar mal bolsonaro destruir brasil filho comprar mansao milhoes queiroz passar cheque mil cheque deixar lula paz faustao hipocrita eleger bozo
595,595,0,1,neu,pos,0,False,0.0491071428571428,1,0.0606060606060606,username username será que o povo saiu as ruas hoje pra agradecer o hashtag hashtag hashtag por mais um aumento de hashtag natural ? acho que o povo hashtag perdeu a noção do ridículo .,sera povo sair rua hoje pra agradecer aumento natural achar povo perder nocao ridiculo
596,596,0,1,neu,neg,0,False,0.0136986301369863,1,0.0285714285714285,"username tomem jeito cambada de comunistas safados , o brasil pegando fogo e o faustão falando mal do presidente kkk meigas manifestações no país inteiro , é por essas e outras que ninguém assiste mais essas bostas",tomar jeito cambada comunista safar brasil pegar fogo faustao falar mal presidente kkk meigo manifestacoes pai inteiro outro ninguem assistir bostas
597,597,0,1,neg,neg,0,False,0.1142857142857142,0,0.0,username muito triste ! ! !,triste
598,598,0,1,neu,pos,1,False,0.0108303249097472,1,0.0384615384615384,username marcão do povo bom dia eu quero desejar para você e para toda a equipe de jornalismo do primeiro impacto uma excelente sexta-feira e um bom fim de semana um bom descanso um ótimo dia para vocês e o sbt do jornalismo do sbt e do primeiro impacto e até segunda-feira,marcao povo bom dia querer desejar voce todo equipe jornalismo primeiro impacto excelente sexta feira bom fim semana bom descansar otimo dia voces sbt jornalismo sbt primeiro impacto atar segunda feira
599,599,0,1,neu,pos,0,False,0.0413793103448275,1,0.125,username bom dia marcão do povo um bom café da manhã para você e para toda a equipe de jornalismo do primeiro impacto url,bom dia marcao povo bom cafe manha voce todo equipe jornalismo primeiro impacto
600,600,0,1,neu,pos,0,False,0.0145454545454545,1,0.02,username bom dia umberto dutra eu quero desenhar para você e para toda equipe do primeiro impacto um bom descanso mas tem que sexta-feira um bom fim de semana e até segunda-feira com mais um primeiro impacto ao vivo para todo o brasil ás number da manhã com dudu camargo,bom dia umberto dutra querer desenhar voce todo equipe primeiro impacto bom descanso sexta feira bom fim semana atar segunda feira primeiro impacto vivo todo brasil manha dudu camargo
601,601,0,1,neu,neu,0,False,0.0555555555555555,0,0.0,"username quem são os mortos no rio , os number mortos ?",sao morto rio mortos
602,602,1,1,neu,neg,0,False,0.0483870967741935,1,0.0555555555555555,username username com deus ? homossexualismo não entra no céu ! perdeu sua alma ! um mal exemplo às nossas crianças !,deus homossexualismo nao entrar ceu perder alma mal exemplo criancas
603,603,0,1,neu,pos,0,False,0.0213523131672597,1,0.0232558139534883,username bom dia dudu camargo olha só eu assistindo primeiro impacto com você livro do mundo da notícia informação de trânsito política saúde esporte mercado de trabalho educação os assuntos que são destaque no brasil e no mundo com prestação de serviço url,bom dia dudu camargo olhar so assistir primeiro impacto voce livrar mundo noticiar informacao transitar politica saude esporte mercado trabalho educacao assunto sao destaque brasil mundo prestacao servico
604,604,0,1,neu,neg,1,False,0.0038022813688212,1,0.1041666666666666,username bom dia umberto esse policial que aplicou o mata leão nesse motorista tem que ser expulso da corporação da polícia militar do estado de sp e perder o porte de arma uniforme da polícia e o emprego dele baiana nunes pinto da cidade de juá sp brasil,bom dia umberto policial aplicar mata leao em esse motorista ser expulso corporacao policiar militar estar sp perder porte arma uniforme policiar emprego baiano nunes pinto cidade jua sp brasil
605,605,0,1,neu,pos,0,False,0.0110294117647058,1,0.0612244897959183,username umberto eu quero desejar para você para o dudu camargo para o marcão do povo e para toda equipe do primeiro impacto uma excelente quinta-feira um ótimo dia um bom meio de semana para você e para toda a equipe do primeiro impacto e até amanhã sexta-feira com,umberto querer desejar voce dudu camargo marcao povo todo equipe primeiro impacto excelente quinta feira otimo dia bom meio semana voce todo equipe primeiro impacto atar amanhar sexta feira
606,606,0,1,neu,pos,0,False,0.0110294117647058,1,0.0208333333333333,username bom dia umberto dutra eu quero desejar para você e para toda a equipe do primeiro impacto uma excelente quarta-feira uma ótima semana um ótimo dia um bom descanso e até amanhã quinta-feira com mais um primeiro impacto na tela do sbt ao vivo para todo brasil,bom dia umberto dutra querer desejar voce todo equipe primeiro impacto excelente quarta feira otima semana otimo dia bom descanso atar amanhar quinta feira primeiro impacto tela sbt vivo todo brasil
607,607,0,1,neu,neg,1,True,0.1586206896551724,0,0.0,username cuida do seu jornal matinal . garoto . nosso . não vem . falar merda do nosso reality show . cuida ai . aconselha ele ai . mari . 👍,cuidar jornal matinal garoto nao vir falar merda reality show cuidar ai aconselhar ai mari
608,608,0,1,neu,neg,0,False,0.0069930069930069,0,0.0,username hoje o humor entra em luto sem ter data certa para sair perdemos um grande humorista ele que fara o país rir hoje fez o mundo chorar,hoje humor entrar luto ter data certo sair perder grande humorista fara pai rir hoje fazer mundo chorar
609,609,0,1,neu,neg,0,False,0.0035971223021582,1,0.0588235294117647,username dudu ontem eu entrei no na internet no integram e entrei agora pouco no twitter e acabei lendo a notícia da morte do ator e paulo gustavo e agora anu vi novamente a notícia da morte do paulo gustavo em uma publicação do fofocando no twitter baiana nunes pinto da,dudu ontem entrar internet integrar entrei agora pouco twitter acabar ler noticiar morte ator paulo gustavo agora anu ver novo noticiar morte paulo gustavo publicacao fofocando twitter baiano nunes pinto
610,610,0,1,neu,pos,1,False,0.0470588235294117,0,0.0,username o flamengo está merecendo ganhar de number ×0 . em cima do goleada . sidney . sedo luis má,flamengo merecer ganhar 0 cima golear sidney sedo luis ma
611,611,0,1,neu,neg,0,False,0.024390243902439,0,0.0,username sidney ferreira são luis má . aposto nesse jogo de number ×0 para o flamengo,sidney ferreira sao luis ma apor em esse jogo 0 flamengo
612,612,0,1,neu,pos,0,False,0.04,1,0.1304347826086956,username bom dia marcão do povo e equipe do primeiro impacto olha eu tomando café da manhã e assistindo o primeiro impacto url,bom dia marcao povo equipar primeiro impacto olhar tomar cafe manha assistir primeiro impacto
613,613,0,1,neu,neg,0,False,0.00418410041841,1,0.05,username marcão essa mulher responda por matado e tirado a vida do próprio namorado com um tiro acidental baiana nunes pinto da cidade de juá sp brasil ligadinha e sintonizado na tela do sbt e no telejornalismo primeiro impacto valeu,marcao mulher responder matar tirar vida proprio namorar tiro acidental baiano nunes pinto cidade jua sp brasil ligadinha sintonizar tela sbt telejornalismo primeiro impacto valer
614,614,0,1,neu,neg,0,False,0.0035971223021582,1,0.0888888888888888,username marcão parabéns aos fiscais que fez essa operação de lince em postos que estão sendo investigados por fraude nos combustíveis e espero que a polícia encontre esses vagabundos que cometeram essa fraude e coloquem eles atrás das grades baiana nunes pinto da cidade de,marcao parabens fiscal fazer operacao lince pôr estao ser investigar fraude combustiveis esperar policia encontre vagabundo cometer fraude colocar atras grade baiano nunes pinto cidade
615,615,0,1,neu,neg,0,False,0.0329670329670329,1,0.0816326530612244,"username por que chamar as pessoas de canalhas , o marcão , mais canalha foi o motorista de aplicativo que agrediu a mulher sem se preocupar com as pessoas em volta , nem todos preferem se envolver na situação , pra não se incomodarem , e você marcão , faria o que , você se envolveria ?",chamar pessoa canalha marcao canalha motora aplicativo agredir mulher preocupar pessoa voltar todo preferir envolver situacao para o nao incomodar voce marcao fazer voce envolver
616,616,0,1,neu,pos,0,False,0.0038910505836575,1,0.0930232558139534,username marcão parabéns a nossa competente polícia civil do estado de sp que prenderam esses dois suspeitos pela morte de um empresário na cadeia e foram encontrados e capturados pela polícia em são paulo baiana nunes pinto da cidade de juá sp brasil,marcao parabens competente policiar civil estado sp prender dois suspeitos morte empresario cadeia encontrar capturar policiar sao paulo baiano nunes pinto cidade jua sp brasil
617,617,0,1,neu,neu,0,False,0.0036764705882352,1,0.1224489795918367,username dudu tomara que esta mãe que foi presa pela polícia acusada de espancar o próprio filho e ainda usava cordas de guitarra para bater no próprio filho dela passa uma boa temporada atrás das grades e pague por tudo que ela fez por que todo castigo para criminosa,dudu tomar mae presa policiar acusar espancar proprio filho ainda usar corda guitarra bater proprio filho passar boa temporada atras grade pagar tudo fazer todo castigo criminoso
618,618,0,1,neu,pos,0,False,0.0271186440677966,1,0.0208333333333333,username bom dia dudu camargo uma ótima terça-feira para você e para toda a equipe do primeiro impacto estou ligadinha na tela do sbt assistindo e acompanhando o primeiro impacto até às number da manhã com muita notícia informação ao vivo já nas primeiras horas do dia url,bom dia dudu camargo otima terca feira voce todo equipe primeiro impacto ligadinha tela sbt assistir acompanhar primeiro impacto atar manha muito noticiar informacao vivo ja primeiras hora dia
