,tweet,Odio_Bol,is_reply,sent_analysis_class,sent_analysis_compound,has_all_caps,has_emoji,punct_index,has_hurtlex,hurtlex_index,normalized,norm_lemma
311,"Assista aqui no @PMERJ! 📽️ Uma pistola e um rádio transmissor foram apreendidos por policiais do #GIT, hoje, durante operação na comunidade Morro dos Macacos, em #VilaIsabel. Um criminoso, conhecido como ""Novinho"", foi preso na ação. #PMERJ #SempreAtuante https://t.co/a91ArnpRSL",0,0,neu,neg,1,True,0.07168458781362007,1,0.05128205128205128,"assista aqui no username ! 📽 ️ uma pistola e um rádio transmissor foram apreendidos por policiais do hashtag , hoje , durante operação na comunidade morro dos macacos , em hashtag . um criminoso , conhecido como "" novinho "" , foi preso na ação . hashtag hashtag url","assistir aqui pistola radiar transmissor apreender policial hoje durante operacao comunidade morrer macaco criminoso conhecer "" novo "" preso acao"
312,Os acusados foram reconhecidos por pelo menos mais quatro roubos à loja de departamentos da Barata Ribeiro (#Copacabana) e por mais dois roubos à loja da rua da Passagem (#Botafogo). #PMERJ #ServireProteger,0,0,neu,neg,1,False,0.043689320388349516,1,0.0625,os acusados foram reconhecidos por pelo menos mais quatro roubos à loja de departamentos da barata ribeiro ( hashtag ) e por mais dois roubos à loja da rua da passagem ( hashtag ) . hashtag hashtag,acusar reconhecer menos quatro roubo loja departamento barato ribeiro dois roubo loja rua passagem
313,Operação Carnaval Mais Seguro em Taubaté: Policiais Militares prendem criminoso que mantinha os quatro filhos em cárcere privado. https://t.co/FEiJnmNgc2,0,0,neu,neg,0,False,0.0457516339869281,1,0.05263157894736842,operação carnaval mais seguro em taubaté : policiais militares prendem criminoso que mantinha os quatro filhos em cárcere privado . url,operacao carnaval seguro taubate policial militar prender criminoso manter quatro filho carcere privado
314,Polícia Militar recupera moto roubada em Diadema. CONFIRA: https://t.co/cS6HH6sfKB https://t.co/ClUIp4v4i3,0,0,neu,neu,1,False,0.11320754716981132,0,0.0,polícia militar recupera moto roubada em diadema . confira : url url,policiar militar recuperar moto roubar diadema conferir
315,ROCAM captura procurado por roubo que estava na prático de tráfico de drogas. Confira: https://t.co/lAYEV4JnIj https://t.co/5n8vASz2zp,0,0,neu,neg,1,False,0.08955223880597014,1,0.0625,rocam captura procurado por roubo que estava na prático de tráfico de drogas . confira : url url,rocam captura procurar roubo praticar traficar droga conferir
316,Policiais Militares realizam parto em Cruzeiro. Veja mais: https://t.co/gYwPj2Soge https://t.co/rQatxFS04x,0,0,neu,neu,0,False,0.11320754716981132,0,0.0,policiais militares realizam parto em cruzeiro . veja mais : url url,policial militar realizar parto cruzeiro ver
317,"Criminoso furta veículo, mas acaba preso. Confira: https://t.co/Kg7aluXltb https://t.co/ZQzhAEEQ3g",0,0,neu,neg,0,False,0.1326530612244898,0,0.0,"criminoso furta veículo , mas acaba preso . confira : url url",criminoso furtar veicular acabar preso conferir
318,"@BFRmarciosuel Muito obrigado por participar no nosso chat, Jamaal. Conte sempre conosco!! #PMERJ",0,1,neu,pos,1,False,0.061855670103092786,0,0.0,"username muito obrigado por participar no nosso chat , alesi . conte sempre conosco ! ! hashtag",obrigar participar chat alesi contar sempre com nòs
319,Polícia Ambiental liberta peixes e raias no Litoral Sul. https://t.co/lP1HRmJlge https://t.co/wtmwKujO5J,0,0,neu,pos,0,False,0.10576923076923077,1,0.09090909090909091,polícia ambiental liberta peixes e raias no litoral sul . url url,policiar ambiental libertar peixe raiar litoral sul
320,Polícias Militar e Federal apreendem 12 tijolos de pasta base de cocaína. Confira: https://t.co/kJPeXgjEsW https://t.co/WOztlA11P1,0,0,neu,neu,0,False,0.09230769230769231,0,0.0,polícias militar e federal apreendem number tijolos de pasta base de cocaína . confira : url url,policiar militar federal apreender tijolo pastar base cocaina conferir
321,Criança de onze anos é resgatada após cair em poço de 12 metros de profundidade. Confira: https://t.co/bYyb09l5nP https://t.co/Ip1aeEFied,0,0,neu,neu,0,False,0.08759124087591241,0,0.0,criança de onze anos é resgatada após cair em poço de number metros de profundidade . confira : url url,crianca onze ano resgatar apos cair poco metro profundidade conferir
322,Policiais Militares apreendem drogas em São José dos Campos. Veja mais: https://t.co/hVfDnWPWM5 https://t.co/0kOyDOMIik,0,0,neu,neu,0,False,0.10084033613445378,0,0.0,policiais militares apreendem drogas em são josé dos campos . veja mais : url url,policial militar apreender droga sao jose campo ver
323,Polícia Militar prende dois criminosos por roubo. Confira: https://t.co/KtHVgkti2C https://t.co/pKJXpQ2BSl,0,0,neu,neg,0,False,0.11320754716981132,1,0.1,polícia militar prende dois criminosos por roubo . confira : url url,policiar militar prender dois criminoso roubo conferir
324,Mulher é presa por furto no Jardim Raniele. https://t.co/hdc7Xj6IHV https://t.co/WaI3dtNZc3,0,0,neu,neu,0,False,0.12087912087912088,1,0.1,mulher é presa por furto no jardim daniele . url url,mulher presa furto jardim daniele
325,TOR prende dois criminosos e apreende maconha e Skank. Confira: https://t.co/f4MKPqLDDL https://t.co/PLGVFaHc7N,0,0,neu,neg,1,False,0.10810810810810811,1,0.08333333333333333,tor prende dois criminosos e apreende maconha e skank . confira : url url,tor prender dois criminoso apreender maconha skank conferir
326,O diálogo é o enredo da Polícia Militar. Confira: https://t.co/IicpR50veC https://t.co/Amab6PsURP,0,0,neu,neu,1,False,0.12371134020618557,0,0.0,o diálogo é o enredo da polícia militar . confira : url url,dialogar enredo policiar militar conferir
327,"Em meio à forte chuva, policiais militares identificam veículo alvo de estelionatário e prendem criminoso. Veja mais: https://t.co/qQQY5OE9j3 https://t.co/0YKhmgqMYg",0,0,neu,neg,0,False,0.07878787878787878,1,0.10526315789473684,"em meio à forte chuva , policiais militares identificam veículo alvo de estelionatário e prendem criminoso . veja mais : url url",meio forte chuva policial militar identificar veicular alvo estelionatario prender criminoso ver
328,"Polícia Militar apreende simulacros, facas e canivetes em operação no Centro da Capital . Confira: https://t.co/6fewd9AsqZ https://t.co/YejHkR1oKN",0,0,neu,neu,0,False,0.08904109589041095,0,0.0,"polícia militar apreende simulacros , facas e canivetes em operação no centro da capital . confira : url url",policiar militar apreender simulacro faca canivetes operacao centro capital conferir
329,"Criminoso esconde drogas na geladeira, mas acaba preso pelos policiais militares de Novo Horizonte. Veja mais: https://t.co/CelRxMIgO3 https://t.co/ccAq8BfPcW",0,0,neu,neg,0,False,0.08227848101265822,1,0.1111111111111111,"criminoso esconde drogas na geladeira , mas acaba preso pelos policiais militares de novo horizonte . veja mais : url url",criminoso esconder droga geladeira acabar preso policial militar novo horizonte ver
330,@TirosRj Sim. Um dos criminosos acabou não resistindo aos ferimentos.,0,1,neu,neg,0,False,0.043478260869565216,1,0.1,username sim . um dos criminosos acabou não resistindo aos ferimentos .,sim criminoso acabar nao resistir ferir
331,7° BAEP prende criminoso procurado pela Justiça por furto. Veja mais: https://t.co/17GhkCrUG1 https://t.co/qjDzVJCXkG,0,0,neu,neu,1,False,0.10256410256410256,1,0.07692307692307693,number ° jiboia prende criminoso procurado pela justiça por furto . veja mais : url url,jiboia prender criminoso procurar justica furto ver
332,"2º Turno das Eleições municipais, siga nossas orientações: Higienize as mãos antes e depois de votar. Foto/Local: Piracicaba. https://t.co/eDAUQRa1tn",0,0,neu,neu,0,False,0.0738255033557047,0,0.0,"number terceiro turno das eleições municipais , siga nossas orientações : higienize as mãos antes e depois de votar . foto / local : piracicaba . url",terceiro turno eleicoes municipal seguir orientacoes higienizar maos antes votar foto local piracicaba
333,Equipe HIPO prende infrator da lei por porte ilegal de arma de fogo. Veja: https://t.co/QX8cSbKVLL https://t.co/MXPra2t7vr,0,0,neg,neg,1,False,0.09836065573770492,1,0.0625,equipe aipo prende infrator da lei por porte ilegal de arma de fogo . veja : url url,equipe aipo prender infrator lei porte ilegal arma fogo ver
334,"@marcosp60514052 Que linda imagem! E obrigado por compartilhar experiências conosco! Agora já sabemos que, além de ser lindo, também é a capital do montanhismo! AGORA VOCÊ DEU AULA! 🙌🏽",0,1,neu,pos,1,True,0.03804347826086957,1,0.034482758620689655,"username que linda imagem ! e obrigado por compartilhar experiências conosco ! agora já sabemos que , além de ser lindo , também é a capital do montanhismo ! agora você deu aula ! 🙌 🏽",linda imagem obrigar compartilhar experiencias com nòs agora ja saber alar ser lindo tambem capital montanhismo agora voce dar aula
335,"3° BAEP prende casal que praticava tráfico de drogas no Vale do Paraíba, em Pindamonhangaba. Veja mais: https://t.co/devHxRVuK2 https://t.co/LxRaAR1NUP",0,0,neu,neu,1,False,0.08609271523178808,0,0.0,"number ° jiboia prende casal que praticava tráfico de drogas no vale do paraíba , em pindamonhangaba . veja mais : url url",jiboia prender casal praticar traficar droga valer paraiba pindamonhangaba ver
336,Mais uma dama do tráfico é presa pelos Policiais Militares. Veja mais: https://t.co/IhZaZ3Z6oh https://t.co/ptaBlsDlS5,0,0,neu,neu,0,False,0.1016949152542373,1,0.07142857142857142,mais uma dama do tráfico é presa pelos policiais militares . veja mais : url url,dama traficar presa policial militar ver
337,@samaraddiniz3 Obrigado pelo apoio! #Luto #RIP,0,1,pos,pos,1,False,0.08695652173913043,0,0.0,username obrigado pelo apoio ! hashtag hashtag,obrigar apoio
338,"EM ANDAMENTO: Policiais Militares do 5º BAEP apreendem mais de 300kg de maconha. Em acompanhamento a veículo, de Carapicuíba até a Avenida Politécnica/SP. https://t.co/htCWUVFCU4",0,0,neu,neu,1,False,0.056179775280898875,0,0.0,"em andamento : policiais militares do number terceiro jiboia apreendem mais de number 0kg de maconha . em acompanhamento a veículo , de carapicuíba até a avenida politécnica / sp . url",andar policial militar terceiro jiboia apreender 0kg maconha acompanhar veicular carapicuiba atar avenida politecnica sp
339,Polícia Militar prende traficante de drogas em Diadema. Veja mais: https://t.co/psmZTxyqSZ https://t.co/LSNp5Xv7GG,0,0,neu,neu,0,False,0.10526315789473684,1,0.08333333333333333,polícia militar prende traficante de drogas em diadema . veja mais : url url,policiar militar prender traficante droga diadema ver
340,O engenheiro civil Leonardo Barros em que a esposa agrediu verbalmente o fiscal da prefeitura em reportagem mostrada no fantastico ainda chegou a postar um video em sua conta no twitter no fim de srmana antes da reportagem ir ao ar. Agora excluiu a conta. #semnocao https://t.co/aJgpdNwkOK,0,0,neu,pos,1,False,0.02768166089965398,0,0.0,o engenheiro civil leonardo barros em que a esposa agrediu verbalmente o fiscal da prefeitura em reportagem mostrada no fantástico ainda chegou a postar um video em sua conta no twitter no fim de semana antes da reportagem ir ao ar . agora excluiu a conta . hashtag url,engenheiro civil leonardo barro esposar agredir verbal fiscal prefeitura reportagem mostrar fantastico ainda chegar postar video contar twitter fim semana antes reportagem ir ar agora excluir conta
341,"😱Promoção de cadeira de praia, cooler, panela de pressão e corona vírus hoje, na inauguração do Atacadão Tubarão no mercadão de Jacarepaguá. @prefeitura_rio #covid19 https://t.co/1y50rxb9qV",0,0,neu,neg,0,True,0.06349206349206349,1,0.04,"😱 promoção de cadeira de praia , cooler , panela de pressão e corona vírus hoje , na inauguração do atacadão tubarão no mercadão de jacarepaguá . username hashtag url",promocao cadeira praia cooler panela pressao corona virus hoje inauguracao atacadao tubarao mercadao jacarepagua
342,"E os donos do BRT, serão presos? Seremos imprensados! ""Alvorada x Santa Cruz BRT super lotado! Ele disse que saiu de casa 11:30h e chegou na Barra 14:15h.Transporte abarrotado de pessoas e demora de 1h no ponto aguardando o mesmo."" #brt #riodejaneiro #covid19 #variante https://t.co/0LQOIUzUjM",0,0,neu,pos,1,False,0.06484641638225255,1,0.022222222222222223,"e os donos do bus , serão presos ? seremos imprensados ! "" alvorada ex santa cruz bus super lotado ! ele disse que saiu de casa number hoje e chegou na barra number hoje . transporte abarrotado de pessoas e demora de 1h no ponto aguardando o mesmo . "" hashtag hashtag hashtag hashtag url","dono bus serao presos imprensar "" alvorada ex santa cruz bus super lotar dizer sair casa hoje chegar barra hoje transportar abarrotar pessoa demorar 1h ponto aguardar """
343,A arma é maior do que o bandido. @PMERJ #guerra #arma #riodejaneiro https://t.co/oD1boa9Tbr,0,0,neu,pos,1,False,0.10989010989010989,0,0.0,a arma é maior do que o bandido . username hashtag hashtag hashtag url,arma maior bandido
344,"Seremos campeões! Absurdo! Peça infantil DPA com mais de uma hora de atraso, no LoveCine no estacionamento do Jeunesse Arena. Maior zona. Funcionários perdidos. Fila de carros. Total desrespeito. Começou com 1h30m de atraso @jeunessearena #zona #desrespeito https://t.co/mYEeu2CiPp",0,0,neu,neg,1,False,0.05693950177935943,1,0.05263157894736842,"seremos campeões ! absurdo ! peça infantil dopa com mais de uma hora de atraso , no lecione no estacionamento do benesse arena . maior zona . funcionários perdidos . fila de carros . total desrespeito . começou com 1h30m de atraso username hashtag hashtag url",campeoes absurdo pecar infantil dopa hora atrasar lecionar estacionar benesse arena maior zona funcionarios perder fila carro total desrespeito comecou 1h30m atraso
345,Tem muita gente querendo ir parar embaixo da lama. Bares lotados no fim de semana na Rua da Lama em Nova Iguaçú. Seremos campeões... #covid19 https://t.co/hXNv9cG1Yz,1,0,neu,pos,0,False,0.06666666666666667,1,0.038461538461538464,tem muita gente querendo ir parar embaixo da lama . bares lotados no fim de semana na rua da lama em nova iguaçu . seremos campeões . hashtag url,muito gente querer ir parar embaixo lama bar lotar fim semana ruir lama nova iguacu campeoes
